"new.id","eff","Ecosystems","Ecosystem.origin","Ecosystem.type","Ecosystem.type2","resource","consumer","TL","Definition","element","element2"
"87",0.1778,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"87",0.1629,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"87",0.1146,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"87",0.0531,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"87",0.2286,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0392,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0766,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0984,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1432,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0783,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.113,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.138,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.065,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.6934,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.3846,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.3741,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.2582,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0434,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.3083,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0703,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.2742,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1094,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0622,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1472,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.5272,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.2234,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0693,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0548,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1019,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1409,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.1954,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.2104,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0971,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"87",0.0658,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.094774048,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.045601958,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.080580901,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.081397732,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.084030485,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.053970916,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.121539541,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.09704803,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.06033146,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.053013506,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.097071598,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.154977697,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.061146938,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.075574083,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.016576966,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.225610911,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.15377617,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.12126838,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.112066262,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.047064134,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.154939326,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.109211996,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.667285766,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.110258368,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.032745813,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.425845196,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.152741758,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.389766142,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.06914167,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.1665753,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.102882863,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.200295851,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.057816665,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.015192052,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.020471273,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.020001655,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.038985367,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.012401298,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.105363967,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.005478707,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.006711323,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.029114851,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.001912426,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"88",0.204278697,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.255485195,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.074769011,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.179984784,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.072116809,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.020728791,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.270707728,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.139191624,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"88",0.035612616,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"89",0.18,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"89",0.08,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"89",0.08,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"89",0.14,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"90",0.0468,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"90",0.7857,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"91",0.1333,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"91",0.0912,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"92",0.1564,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"93",0.0689,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"93",0.1065,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"94",0.18,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"95",0.15,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"96",0.21,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"96",0.05,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"97",0.22,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"98",0.04,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"98",0.06,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"99",0.08,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"99",0.014,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"100",0.11,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"101",0.12,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.23,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"102",0.13,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.017,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"102",0.007,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.035,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.08,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"102",0.054,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.016,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"102",0.003,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"102",0.014,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"103",0.7314,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"103",0.0891,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"103",0.2566,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"103",0.3657,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"104",0.0033,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",5e-04,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",1e-04,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",1e-04,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",3e-04,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",3e-04,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","herbivore","invertebrate","I_II","Assimilation","C","Energy"
"104",0.1058,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"104",0.5875,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"104",0.3529,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"104",0.571,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"104",0.2052,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"104",0.208,"Artificial terrestrial","Artificial","Terrestrial","Terrestrial","carnivore","invertebrate","II_III","Assimilation","C","Energy"
"105",0.05,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.2459,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.0942,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.0351,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.0703,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.0878,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.1045,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"105",0.1608,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"106",0.2018,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore",NA,"I_II","Production","C","Energy"
"106",0.1598,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"II_III","Production","C","Energy"
"106",0.0956,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"III_IV","Production","C","Energy"
"106",0.0412,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"106",0.0261,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"106",0.2635,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore",NA,"I_II","Production","C","Energy"
"106",0.3361,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"II_III","Production","C","Energy"
"106",0.1312,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"III_IV","Production","C","Energy"
"106",0.177,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"106",0.0521,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"106",0.2261,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore",NA,"I_II","Production","C","Energy"
"106",0.2347,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"II_III","Production","C","Energy"
"106",0.1723,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"III_IV","Production","C","Energy"
"106",0.0948,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"106",0.1275,"Natural aquatic","Natural","Aquatic","Marine","carnivore",NA,"IV_","Production","C","Energy"
"108",0.1,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"108",0.251,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"108",0.173,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"108",0.211,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"110",0.030079527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.023599527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0207915,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.018739527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.016687473,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.014419473,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0133395,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0120435,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0071835,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.015391473,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0120435,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0107475,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.008695527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.011935527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.009991527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.009343527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.0088035,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.017335473,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.014095473,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.013879527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"110",0.008695527,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"111",0.0132,"Natural aquatic","Natural","Aquatic","Marine","herbivore","invertebrate","I_II","Production","C","Energy"
"111",0.0215,"Natural aquatic","Natural","Aquatic","Marine","herbivore","invertebrate","I_II","Production","C","Energy"
"111",0.0089,"Natural aquatic","Natural","Aquatic","Marine","herbivore","invertebrate","I_II","Production","C","Energy"
"111",0.0044,"Natural aquatic","Natural","Aquatic","Marine","herbivore","invertebrate","I_II","Production","C","Energy"
"112",0.42,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"112",0.14,"Natural aquatic","Natural","Aquatic","Marine","carnivore","invertebrate","II_III","Production","C","Energy"
"112",0.16,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore","invertebrate","I_II","Production","C","Energy"
"114",0.8302,"Natural aquatic","Natural","Aquatic","Marine","herbivore + detritivore",NA,"I_II","Production","C","Energy"
"114",0.4738,"Natural aquatic","Natural","Aquatic","Marine","carnivore","invertebrate","II_III","Production","C","Energy"
"114",0.1109,"Natural aquatic","Natural","Aquatic","Marine","carnivore","invertebrate","III_IV","Production","C","Energy"
"115",0.132,"Natural aquatic","Natural","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"115",0.051,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"115",0.5294,"Natural aquatic","Natural","Aquatic","Freshwater","carnivore","invertebrate","III_IV","Production","C","Energy"
"116",0.12,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"116",0.274,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.17,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"116",0.111,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.43,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"116",0.243,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.04,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","invertebrate","II_III","Production","C","Energy"
"116",0.255,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.064,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.16,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"116",0.13,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.52,"Artificial aquatic","Artificial","Aquatic","Freshwater","carnivore","vertebrate ectotherm","II_III","Production","C","Energy"
"116",0.034,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"116",0.021,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","invertebrate","I_II","Production","C","Energy"
"117",0.0730015,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0596515,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0746035,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0713995,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0585835,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0356215,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0270775,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0244075,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.1151875,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0980995,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0863515,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0697975,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.1061095,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0649915,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0457675,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0441655,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.1440235,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.1440235,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0986335,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
"117",0.0505735,"Artificial aquatic","Artificial","Aquatic","Freshwater","herbivore","vertebrate ectotherm","I_II","Production","C","Energy"
